 #! thr0[f,0]/ phr0[f,1]/ pr[f,2]/ ei[f,3]/ th_e[f,4]/ q2[f,5]/ x[f,6]/ plab[f,7]/ crs0[f,8]/ crs12[f,9]/  ratio[f,10]/ crs_ten0[f,11]/ crs_ten12[f,12]/  crs_pol0_-1[f,13]/ crs_pol0_0[f,14]/ crs_pol0_1[f,15]/ crs_pol12_-1[f,16]/ crs_pol12_0[f,17]/ crs_pol12_1[f,18]/ asym0[f,19]/ asym12[f,20]/ ID[s,21]/ w_l[f,22]/ w_t[f,23]/ w_lt[f,24]/ w_tt[f,25]/ w_l_pwia[f,26]/ w_t_pwia[f,27]/ w_lt_pwia[f,28]/ w_tt_pwia[f,29]/ 
   20.0000000       0.00000000      0.200000003       11.0000000       11.3419189       4.00000000       1.26141584       1.97086847       6.93801880       1.40129846E-45   0.00000000      -7.27936649       1.40129846E-45   3.29833555       14.2173853       3.29833531       1.40129846E-45   0.00000000       3.68077027E-37  -1.04919958       1.00000000     pm02_20                                                                            1.32841561E-02  0.157279164       1.14115411E-02   2.20298767E-04   1.32841561E-02  0.157279164       1.14115411E-02   2.20298767E-04
   30.0000000       0.00000000      0.200000003       11.0000000       11.3649035       4.00000000       1.23403192       2.05357814       7.02136707       1.40129846E-45   0.00000000      -5.58407736       1.40129846E-45   4.22932768       12.6054440       4.22932816       1.40129846E-45   0.00000000       3.68077027E-37 -0.795297742       1.00000000     pm02_30                                                                            1.39526604E-02  0.157531828       1.68612003E-02   4.70839441E-04   1.39526604E-02  0.157531828       1.68612003E-02   4.70839441E-04
   40.0000000       0.00000000      0.200000003       11.0000000       11.3969765       4.00000000       1.19800425       2.16722441       6.99438334       1.40129846E-45   0.00000000      -3.38417673       1.40129846E-45   5.30229473       10.3785601       5.30229521       1.40129846E-45   0.00000000       3.68077027E-37 -0.483842045       1.00000000     pm02_40                                                                            1.48436129E-02  0.157841772       2.19944492E-02   7.78168440E-04   1.48436129E-02  0.157841772       2.19944492E-02   7.78168440E-04
